duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack_category
0.0,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165,79,0.48,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Attacks
0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,DDoS Attacks
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Attacks
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,102,50,0.16,0.05,0.01,0.04,0.02,0.0,0.85,1.0,0.0,DDoS Attacks
0.0,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,82,0.47,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Attacks
0.0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,41,0.16,0.02,0.0,0.0,0.0,0.0,0.6,1.0,0.0,DDoS Attacks
0.0,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113,11,0.1,0.05,0.01,0.0,0.02,0.0,0.07,0.0,0.0,DDoS Attacks
0.0,214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226,4,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Attacks
0.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.5,1.0,0.5,1.0,1.0,255,47,0.18,0.02,0.0,0.0,0.0,0.0,0.66,0.98,0.0,DDoS Attacks
0.0,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,10,0.21,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,DDoS Attacks
